"","State_FIPS_Code","County_FIPS_Code","Premature.death.Value","Poor.or.fair.health.Value","Poor.physical.health.days.Value","Poor.mental.health.days.Value","Low.birthweight.Value","Adult.smoking.Value","Adult.obesity.Value","Food.environment.index.Value","Physical.inactivity.Value","Access.to.exercise.opportunities.Value","Excessive.drinking.Value","Alcohol.impaired.driving.deaths.Value","Sexually.transmitted.infections.Value","Teen.births.Value","Primary.care.physicians.Value","Mental.health.providers.Value","Preventable.hospital.stays.Value","Population.estimate.Value","Percent.of.population.below.18.years.of.age","Percent.of.population.aged.65.years.and.older","Percent.of.population.that.is.non.Hispanic.African.American","Percent.of.population.that.is.American.Indian.or.Alaskan.Native","Percent.of.population.that.is.Asian","Percent.of.population.that.is.Native.Hawaiian.or.Other.Pacific.Islander","Percent.of.population.that.is.Hispanic","Percent.of.population.that.is.non.Hispanic.White","Population.that.is.not.proficient.in.English.Value","Percent.of.population.that.is.female","Population.living.in.a.rural.area.Value","Diabetes.Value","Other.primary.care.providers.Value"
"1923","37","003","7,712",0.157,3.7,3.7,0.08,0.191,0.33,7.5,0.26,0.219,0.149,0.242,"198.1",41.4,22,"43",57.96,"37,392",0.21,0.189,0.057,0.004,0.011,0,0.044,0.873,0.006,0.492,0.728,0.105,"37"
"1924","37","005","6,303",0.187,4,3.9,0.08,0.186,0.257,7.6,0.326,0.727,0.135,0.333,"210.5",54,110,"221",67.53,"10,879",0.181,0.245,0.015,0.005,0.008,0,0.095,0.87,0.019,0.503,1,0.124,"74"
"1925","37","007","10,315",0.245,4.6,4.2,0.12,0.24,0.345,5.9,0.301,0.059,0.128,0.2,"508.5",57,34,"151",48.94,"25,765",0.204,0.164,0.483,0.008,0.011,0.001,0.035,0.455,0.009,0.482,0.785,0.144,"27"
"1926","37","009","8,774",0.177,3.9,3.9,0.09,0.183,0.264,7.2,0.268,0.632,0.136,0.333,"40.6",53.5,48,"159",67.58,"27,126",0.186,0.236,0.007,0.003,0.005,0,0.053,0.924,0.017,0.504,0.849,0.115,"66"
"1927","37","011","6,875",0.177,3.9,3.8,0.07,0.192,0.259,7.6,0.244,1,0.151,0.273,"68.0",25.3,68,"366",84.73,"17,773",0.161,0.203,0.043,0.005,0.006,0,0.047,0.892,0.014,0.455,0.888,0.106,"73"
"1928","37","013","8,828",0.188,4,3.8,0.1,0.181,0.329,6.4,0.293,0.554,0.129,0.4,"549.4",53.9,51,"116",49.25,"47,585",0.212,0.216,0.247,0.009,0.006,0.001,0.075,0.66,0.006,0.519,0.656,0.132,"55"
"1929","37","015","8,476",0.252,4.7,4.2,0.12,0.226,0.355,5.5,0.327,0.29,0.116,0.219,"532.6",54.7,25,"60",66.82,"20,106",0.188,0.198,0.611,0.005,0.006,0.001,0.017,0.352,0.003,0.499,0.832,0.167,"55"
"1930","37","017","10,246",0.242,4.8,4.4,0.1,0.232,0.348,6,0.326,0.35,0.121,0.186,"604.3",45.5,26,"66",77.73,"34,657",0.216,0.187,0.34,0.029,0.003,0,0.077,0.546,0.025,0.518,0.912,0.15,"81"
"1931","37","019","8,342",0.168,4,3.7,0.08,0.168,0.286,7.1,0.205,0.744,0.148,0.374,"224.5",42.8,45,"85",51.29,"118,836",0.172,0.27,0.109,0.009,0.007,0.001,0.048,0.814,0.013,0.514,0.43,0.12,"69"
"1932","37","021","6,822",0.163,3.7,3.6,0.08,0.188,0.228,6.9,0.205,0.907,0.156,0.232,"366.9",34,134,"500",36.19,"250,539",0.194,0.181,0.063,0.005,0.012,0.002,0.065,0.837,0.018,0.52,0.241,0.098,"152"
"1933","37","023","8,353",0.194,4.1,3.9,0.08,0.188,0.315,6.1,0.303,0.58,0.137,0.255,"249.7",46.6,59,"245",47.66,"89,486",0.199,0.184,0.066,0.008,0.037,0.007,0.058,0.821,0.024,0.501,0.427,0.109,"48"
"1934","37","025","6,242",0.155,3.6,3.6,0.09,0.18,0.278,7.3,0.236,0.796,0.151,0.218,"361.0",36.3,95,"249",52.68,"192,103",0.262,0.125,0.163,0.007,0.028,0.001,0.1,0.69,0.026,0.512,0.193,0.091,"75"
"1935","37","027","8,818",0.185,4.1,4,0.09,0.208,0.31,5.8,0.28,0.656,0.143,0.357,"216.0",49.3,48,"64",57.13,"81,484",0.211,0.178,0.049,0.006,0.007,0.001,0.05,0.88,0.009,0.506,0.344,0.107,"40"
"1936","37","029","5,678",0.131,3.3,3.3,0.08,0.159,0.323,8.2,0.24,0.485,0.164,0,"386.5",20,10,"58",51.39,"10,331",0.239,0.149,0.123,0.005,0.025,0,0.026,0.801,0.019,0.499,0.995,0.092,""
"1937","37","031","7,896",0.149,3.6,3.6,0.08,0.171,0.262,7,0.26,0.871,0.156,0.405,"269.1",33.3,76,"131",41.97,"68,811",0.184,0.218,0.06,0.006,0.012,0.001,0.043,0.862,0.012,0.507,0.326,0.105,"92"
"1938","37","033","8,351",0.196,4.1,3.9,0.09,0.19,0.358,6.2,0.319,0.436,0.134,0.389,"280.0",35.5,13,"39",53.14,"23,082",0.19,0.196,0.331,0.006,0.003,0,0.036,0.612,0.011,0.492,0.992,0.137,"95"
"1939","37","035","7,660",0.155,3.5,3.6,0.09,0.191,0.308,6.6,0.3,0.619,0.15,0.417,"351.2",45.8,72,"204",39.31,"154,534",0.23,0.162,0.085,0.005,0.041,0.001,0.089,0.768,0.03,0.509,0.303,0.102,"112"
"1940","37","037","5,886",0.162,3.6,3.6,0.08,0.162,0.27,8.1,0.225,0.639,0.135,0.256,"256.2",35.2,93,"95",34.3,"68,698",0.203,0.236,0.125,0.012,0.018,0.001,0.128,0.714,0.043,0.521,0.659,0.118,"35"
"1941","37","039","10,711",0.171,4,3.9,0.1,0.185,0.285,7.5,0.296,0.986,0.134,0.259,"107.4",40.9,40,"136",49.42,"27,141",0.179,0.267,0.015,0.014,0.007,0.001,0.028,0.916,0.003,0.513,1,0.123,"66"
"1942","37","041","7,899",0.213,4.2,4.1,0.11,0.198,0.324,5.6,0.281,0.471,0.12,0.286,"406.2",50.1,88,"89",49.99,"14,572",0.211,0.224,0.339,0.005,0.007,0.002,0.032,0.608,0.008,0.524,0.676,0.146,"69"
"1943","37","043","8,218",0.176,4,4,0.07,0.183,0.286,7.4,0.316,0.937,0.128,0,"113.0",34.9,66,"85",39.39,"10,581",0.178,0.282,0.009,0.004,0.002,0,0.03,0.94,0.006,0.508,1,0.128,"104"
"1944","37","045","9,940",0.185,4.1,3.9,0.1,0.199,0.321,6.5,0.304,0.635,0.137,0.241,"383.7",50.2,50,"129",51.64,"97,076",0.223,0.171,0.207,0.003,0.01,0,0.031,0.735,0.006,0.518,0.558,0.114,"73"
"1945","37","047","11,600",0.231,4.5,4.2,0.11,0.228,0.31,6.4,0.282,0.394,0.126,0.314,"392.1",53.4,38,"165",74.19,"56,953",0.223,0.177,0.299,0.035,0.004,0.001,0.049,0.603,0.011,0.507,0.806,0.138,"68"
"1946","37","049","7,817",0.165,3.7,3.6,0.08,0.182,0.295,6.5,0.287,0.809,0.168,0.352,"526.9",57.2,67,"205",33.26,"104,510",0.225,0.171,0.211,0.006,0.026,0.002,0.071,0.663,0.019,0.492,0.277,0.102,"85"
"1947","37","051","9,151",0.181,4,4,0.1,0.215,0.32,5.4,0.269,0.828,0.155,0.332,"1,114.0",49.1,75,"282",53.69,"326,328",0.258,0.108,0.359,0.018,0.027,0.004,0.11,0.452,0.016,0.51,0.134,0.108,"153"
"1948","37","053","7,260",0.139,3.4,3.5,0.06,0.178,0.283,8,0.245,0.716,0.164,0.316,"290.7",30.9,16,"44",48.11,"24,976",0.221,0.149,0.058,0.006,0.008,0.001,0.037,0.874,0.005,0.503,0.983,0.094,"8"
"1949","37","055","7,048",0.137,3.3,3.5,0.06,0.174,0.281,6.9,0.269,0.895,0.17,0.222,"300.8",23.9,66,"174",42.69,"35,104",0.196,0.187,0.027,0.006,0.006,0.001,0.068,0.879,0.02,0.506,0.29,0.095,"74"
"1950","37","057","8,345",0.171,3.9,3.7,0.1,0.179,0.302,7,0.313,0.791,0.143,0.336,"333.2",43.7,28,"81",54.98,"164,072",0.227,0.168,0.091,0.008,0.014,0,0.068,0.81,0.02,0.51,0.474,0.104,"36"
"1951","37","059","7,021",0.149,3.5,3.6,0.08,0.16,0.28,7.9,0.267,0.651,0.148,0.286,"263.1",32,39,"60",48.72,"41,434",0.219,0.193,0.063,0.006,0.008,0,0.064,0.849,0.016,0.511,0.703,0.102,"48"
"1952","37","061","7,315",0.26,4.7,4.3,0.08,0.219,0.292,7.1,0.322,0.318,0.126,0.29,"344.8",54.5,25,"60",54.44,"59,882",0.249,0.158,0.248,0.014,0.006,0.004,0.216,0.518,0.084,0.508,0.865,0.143,"50"
"1953","37","063","6,160",0.182,3.6,3.5,0.09,0.166,0.282,6.5,0.209,0.906,0.153,0.368,"715.9",37.3,125,"527",45.64,"294,460",0.22,0.111,0.374,0.01,0.049,0.001,0.134,0.422,0.059,0.521,0.056,0.098,"167"
"1954","37","065","10,383",0.253,4.6,4.2,0.12,0.217,0.392,4.6,0.33,0.354,0.112,0.262,"966.9",63.4,32,"69",60.63,"54,933",0.232,0.169,0.572,0.007,0.003,0.002,0.042,0.37,0.011,0.536,0.453,0.16,"36"
"1955","37","067","7,332",0.193,3.8,3.7,0.1,0.182,0.287,6.1,0.243,0.85,0.143,0.412,"700.3",38.9,109,"256",50.36,"365,298",0.237,0.144,0.255,0.008,0.023,0.001,0.126,0.577,0.041,0.525,0.073,0.114,"168"
"1956","37","069","8,021",0.189,4,3.9,0.09,0.199,0.318,7.4,0.286,0.755,0.145,0.421,"335.1",35.8,19,"78",60.39,"62,860",0.23,0.152,0.26,0.009,0.006,0.001,0.08,0.635,0.015,0.504,0.853,0.116,"19"
"1957","37","071","8,719",0.171,3.9,3.9,0.1,0.212,0.336,6.2,0.296,0.782,0.149,0.336,"604.7",48.6,66,"209",53.88,"211,127",0.231,0.151,0.156,0.005,0.014,0.001,0.064,0.746,0.018,0.516,0.196,0.107,"70"
"1958","37","073","6,196",0.183,3.9,3.8,0.1,0.189,0.341,7.2,0.312,0.271,0.136,0.368,"387.6",35.4,9,"9",62.93,"11,567",0.216,0.178,0.33,0.006,0.002,0.001,0.02,0.623,0.004,0.512,1,0.13,"35"
"1959","37","075","11,409",0.174,4,4,0.09,0.194,0.305,6.8,0.263,1,0.142,0,"126.4",62.9,34,"58",60.49,"8,644",0.212,0.223,0.004,0.074,0.004,0.001,0.032,0.875,0.008,0.506,1,0.114,"81"
"1960","37","077","7,183",0.18,3.8,3.7,0.09,0.194,0.37,7.1,0.288,0.485,0.142,0.373,"415.3",35.2,51,"280",54.93,"58,500",0.213,0.153,0.315,0.008,0.007,0.001,0.076,0.585,0.02,0.49,0.547,0.114,"53"
"1961","37","079","7,488",0.227,4.3,3.9,0.11,0.217,0.342,7,0.289,0.285,0.135,0.556,"392.0",51.6,19,"57",66.37,"21,093",0.215,0.148,0.359,0.022,0.005,0.002,0.147,0.477,0.051,0.458,1,0.131,"9"
"1962","37","081","6,574",0.16,3.5,3.7,0.09,0.185,0.284,6.2,0.228,0.94,0.154,0.365,"748.3",29.4,78,"258",44.39,"512,119",0.228,0.138,0.331,0.007,0.046,0.001,0.076,0.523,0.03,0.525,0.127,0.106,"90"
"1963","37","083","11,414",0.236,4.5,4.2,0.12,0.225,0.394,4.7,0.348,0.638,0.115,0.364,"779.5",58,60,"149",71.83,"52,970",0.219,0.183,0.526,0.04,0.008,0.001,0.027,0.391,0.005,0.522,0.547,0.158,"43"
"1964","37","085","7,651",0.212,4.1,4,0.09,0.202,0.33,6.9,0.284,0.629,0.16,0.362,"383.2",39.7,33,"96",78.99,"126,666",0.272,0.112,0.207,0.017,0.013,0.002,0.119,0.627,0.02,0.505,0.559,0.099,"58"
"1965","37","087","7,667",0.154,3.7,3.8,0.1,0.174,0.264,7.2,0.239,0.909,0.141,0.269,"193.5",43.9,78,"335",52.34,"59,471",0.184,0.237,0.012,0.006,0.005,0,0.037,0.932,0.006,0.519,0.554,0.107,"49"
"1966","37","089","7,078",0.15,3.5,3.6,0.07,0.156,0.243,7.7,0.243,0.885,0.137,0.262,"194.0",44,84,"173",35.05,"111,149",0.197,0.245,0.032,0.007,0.011,0.002,0.099,0.839,0.034,0.517,0.333,0.107,"93"
"1967","37","091","8,961",0.249,4.7,4.2,0.13,0.221,0.352,5.2,0.326,0.672,0.12,0.467,"662.9",47.9,45,"197",51.69,"24,308",0.198,0.175,0.593,0.017,0.008,0,0.038,0.339,0.019,0.506,0.686,0.156,"99"
"1968","37","093","7,757",0.22,4.3,4.1,0.09,0.234,0.348,6.1,0.298,0.784,0.154,0.411,"488.8",53.9,10,"151",76.32,"51,611",0.288,0.084,0.329,0.095,0.015,0.004,0.125,0.412,0.026,0.506,0.432,0.111,"52"
"1969","37","095","8,268",0.191,3.9,3.7,0.09,0.193,0.299,4.1,0.289,0.265,0.144,0.143,"221.9",38.1,17,"106",52.23,"5,676",0.18,0.177,0.292,0.007,0.005,0,0.08,0.609,0.001,0.445,1,0.124,"70"
"1970","37","097","7,215",0.149,3.5,3.6,0.09,0.167,0.282,7.3,0.229,0.733,0.158,0.309,"286.4",36.9,67,"184",61.62,"166,675",0.239,0.146,0.118,0.005,0.024,0.001,0.073,0.768,0.016,0.508,0.379,0.097,"89"
"1971","37","099","7,275",0.179,4.1,4,0.07,0.204,0.324,6.6,0.277,0.911,0.167,0.31,"267.0",27.2,100,"559",42.75,"40,981",0.171,0.177,0.022,0.096,0.01,0.001,0.051,0.814,0.014,0.509,0.731,0.099,"115"
"1972","37","101","7,191",0.182,3.9,3.7,0.08,0.197,0.352,7.7,0.241,0.709,0.151,0.312,"314.4",42.3,28,"87",69.23,"181,423",0.264,0.123,0.152,0.009,0.008,0.001,0.134,0.689,0.038,0.509,0.52,0.102,"50"
"1973","37","103","9,872",0.188,3.9,3.9,0.11,0.191,0.344,7,0.285,0.611,0.132,0.273,"301.7",37.3,49,"30",28.35,"10,076",0.19,0.217,0.308,0.007,0.005,0,0.044,0.621,0.017,0.513,1,0.138,"89"
"1974","37","105","8,708",0.197,4,3.8,0.1,0.2,0.293,6.5,0.247,0.659,0.146,0.293,"522.5",59,51,"218",69.68,"59,662",0.253,0.15,0.192,0.014,0.011,0.002,0.195,0.583,0.061,0.508,0.428,0.112,"74"
"1975","37","107","9,531",0.222,4.4,4.1,0.11,0.206,0.36,5.9,0.326,0.545,0.124,0.311,"651.7",55.6,48,"115",57.51,"58,485",0.229,0.179,0.404,0.006,0.007,0.002,0.075,0.501,0.023,0.522,0.45,0.146,"67"
"1976","37","109","7,262",0.158,3.7,3.6,0.08,0.187,0.288,7.4,0.279,0.635,0.16,0.455,"247.1",37.7,40,"54",51.31,"79,829",0.219,0.159,0.055,0.004,0.006,0,0.072,0.852,0.018,0.502,0.546,0.097,"33"
"1977","37","111","8,042",0.189,4.2,3.9,0.09,0.199,0.303,7,0.305,0.763,0.144,0.229,"242.2",52.2,33,"153",49.68,"44,965",0.207,0.185,0.038,0.007,0.009,0.001,0.055,0.884,0.013,0.498,0.703,0.109,"69"
"1978","37","113","8,375",0.172,3.9,3.8,0.07,0.175,0.251,7.3,0.276,1,0.131,0.25,"218.5",46.2,77,"174",42.6,"33,875",0.189,0.264,0.015,0.007,0.008,0,0.066,0.897,0.012,0.514,0.8,0.122,"32"
"1979","37","115","6,129",0.159,3.7,3.8,0.08,0.189,0.248,7.4,0.278,0.399,0.156,0.357,"221.8",30.9,48,"156",48,"21,157",0.191,0.198,0.017,0.005,0.005,0,0.027,0.936,0.01,0.503,0.906,0.101,"52"
"1980","37","117","8,331",0.218,4.3,4,0.13,0.219,0.364,6.3,0.315,0.533,0.124,0.24,"559.2",50.2,42,"128",74.65,"23,454",0.207,0.206,0.424,0.004,0.005,0.002,0.036,0.522,0.012,0.53,0.781,0.151,"43"
"1981","37","119","5,540",0.163,3.4,3.4,0.09,0.158,0.235,6.6,0.206,0.895,0.17,0.383,"628.2",34.1,90,"260",37.96,"1,012,539",0.246,0.1,0.309,0.008,0.055,0.001,0.127,0.488,0.048,0.519,0.011,0.094,"98"
"1982","37","121","6,836",0.165,3.9,3.8,0.09,0.181,0.288,7.2,0.298,1,0.144,0.167,"104.1",49.6,78,"111",82.31,"15,311",0.186,0.234,0.006,0.009,0.005,0.001,0.046,0.931,0.005,0.505,0.826,0.111,"105"
"1983","37","123","9,205",0.22,4.3,4.1,0.09,0.209,0.319,7.2,0.28,0.773,0.13,0.289,"386.7",66.7,40,"146",56.02,"27,395",0.232,0.185,0.183,0.01,0.015,0,0.152,0.637,0.052,0.514,0.768,0.128,"40"
"1984","37","125","7,106",0.166,3.7,3.7,0.08,0.169,0.279,7.1,0.244,0.695,0.139,0.388,"324.5",37.3,105,"233",43.43,"93,077",0.212,0.238,0.128,0.01,0.012,0.002,0.063,0.773,0.015,0.52,0.507,0.11,"106"
"1985","37","127","8,496",0.197,4,3.8,0.1,0.189,0.312,6.2,0.307,0.632,0.132,0.33,"583.0",45.7,60,"130",63.76,"94,357",0.229,0.164,0.389,0.009,0.01,0,0.066,0.516,0.017,0.519,0.476,0.129,"85"
"1986","37","129","6,257",0.154,3.6,3.8,0.08,0.16,0.26,6.5,0.21,0.86,0.177,0.319,"445.9",23.7,93,"381",42.15,"216,298",0.194,0.158,0.142,0.006,0.014,0.001,0.054,0.769,0.021,0.52,0.022,0.094,"151"
"1987","37","131","10,079",0.241,4.6,4.2,0.12,0.214,0.378,5.7,0.336,0.195,0.104,0.207,"667.4",51.2,10,"64",63.66,"20,463",0.19,0.23,0.579,0.006,0.003,0,0.02,0.383,0.007,0.518,0.894,0.178,"20"
"1988","37","133","7,077",0.176,3.9,3.8,0.07,0.204,0.261,6.3,0.225,0.607,0.192,0.333,"808.1",65.9,30,"197",58.52,"187,589",0.254,0.084,0.147,0.009,0.022,0.003,0.121,0.669,0.007,0.454,0.263,0.068,"80"
"1989","37","135","4,520",0.151,3.4,3.5,0.08,0.165,0.199,6.6,0.151,0.853,0.172,0.302,"340.7",9.7,182,"615",25.8,"140,420",0.204,0.112,0.118,0.006,0.077,0.001,0.084,0.696,0.037,0.522,0.285,0.082,"189"
"1990","37","137","7,282",0.164,3.7,3.7,0.08,0.173,0.319,7.4,0.27,0.309,0.136,0.182,"283.0",45.9,39,"54",29.47,"12,948",0.165,0.26,0.197,0.007,0.006,0.001,0.035,0.741,0.005,0.487,1,0.129,"39"
"1991","37","139","7,329",0.193,4,3.8,0.1,0.189,0.337,5.7,0.277,0.686,0.146,0.333,"778.5",33.6,73,"204",44.47,"39,787",0.216,0.155,0.368,0.005,0.015,0.001,0.047,0.549,0.011,0.508,0.413,0.113,"111"
"1992","37","141","7,373",0.168,3.8,3.7,0.08,0.188,0.288,7.1,0.263,0.644,0.153,0.382,"282.3",35.8,34,"76",51.75,"56,250",0.225,0.171,0.164,0.009,0.007,0.001,0.064,0.744,0.014,0.5,0.688,0.111,"39"
"1993","37","143","8,021",0.184,4,3.9,0.09,0.185,0.332,7,0.264,NA,0.125,0.286,"383.4",39,15,"59",45.08,"13,466",0.203,0.243,0.242,0.004,0.005,0,0.023,0.714,0.007,0.519,1,0.136,"22"
"1994","37","145","8,179",0.189,4,3.8,0.09,0.192,0.327,6.9,0.273,0.579,0.141,0.367,"404.9",46.5,36,"110",64.52,"39,132",0.218,0.175,0.27,0.009,0.005,0,0.042,0.664,0.008,0.514,0.755,0.123,"66"
"1995","37","147","7,605",0.191,4.2,4,0.1,0.208,0.344,6.2,0.255,0.61,0.146,0.271,"949.3",27.4,102,"355",49.52,"175,354",0.219,0.113,0.341,0.005,0.019,0.001,0.059,0.562,0.015,0.528,0.254,0.1,"142"
"1996","37","149","6,367",0.139,3.3,3.5,0.09,0.152,0.27,8,0.264,0.817,0.143,0.217,"118.4",26.9,59,"216",46.17,"20,357",0.173,0.275,0.044,0.006,0.006,0,0.056,0.881,0.009,0.522,0.923,0.113,"74"
"1997","37","151","7,840",0.204,3.9,4,0.08,0.202,0.298,7.1,0.308,0.731,0.147,0.381,"256.2",49,42,"104",52.68,"142,778",0.236,0.161,0.059,0.01,0.012,0.001,0.111,0.801,0.028,0.506,0.562,0.107,"46"
"1998","37","153","10,436",0.227,4.4,4.1,0.11,0.212,0.371,5.9,0.321,0.599,0.134,0.268,"478.3",69.6,41,"149",91.16,"45,733",0.236,0.161,0.307,0.031,0.01,0.001,0.064,0.576,0.02,0.511,0.455,0.127,"35"
"1999","37","155","11,345",0.294,5.6,4.9,0.11,0.286,0.391,5.6,0.34,0.405,0.125,0.3,"752.1",67.6,46,"194",99.31,"134,760",0.259,0.13,0.241,0.397,0.008,0.001,0.081,0.266,0.03,0.516,0.626,0.163,"76"
"2000","37","157","9,557",0.185,4.1,3.9,0.1,0.203,0.34,6,0.312,0.704,0.144,0.353,"328.9",46.4,39,"119",79.51,"91,696",0.21,0.184,0.186,0.005,0.006,0.001,0.059,0.729,0.014,0.517,0.619,0.12,"49"
"2001","37","159","9,292",0.187,4,3.9,0.09,0.196,0.343,6.5,0.305,0.805,0.143,0.265,"525.4",45.7,42,"195",57.57,"138,630",0.228,0.163,0.161,0.006,0.011,0.001,0.082,0.729,0.026,0.507,0.388,0.11,"70"
"2002","37","161","9,099",0.19,4.1,4.1,0.09,0.217,0.281,6,0.291,0.579,0.136,0.235,"286.7",49.7,52,"140",62.96,"66,600",0.214,0.195,0.097,0.004,0.006,0.001,0.041,0.838,0.008,0.516,0.61,0.12,"63"
"2003","37","163","8,916",0.228,4.4,4.2,0.09,0.2,0.386,7.2,0.32,0.404,0.129,0.333,"416.0",59.1,45,"44",64.33,"64,050",0.247,0.16,0.258,0.031,0.006,0.003,0.184,0.522,0.057,0.508,0.85,0.135,"39"
"2004","37","165","11,041",0.259,4.9,4.5,0.13,0.249,0.366,4.6,0.265,0.664,0.123,0.406,"825.6",68.4,72,"160",81.38,"35,576",0.235,0.161,0.388,0.114,0.008,0,0.029,0.446,0.004,0.508,0.484,0.149,"84"
"2005","37","167","7,445",0.164,3.7,3.7,0.1,0.179,0.298,7.3,0.324,0.669,0.152,0.25,"303.8",45.5,45,"210",58.07,"60,600",0.217,0.176,0.111,0.004,0.02,0.003,0.039,0.815,0.011,0.502,0.677,0.103,"43"
"2006","37","169","7,836",0.152,3.7,3.7,0.09,0.185,0.337,7.4,0.313,0.729,0.148,0.55,"230.9",28.6,19,"34",69.49,"46,419",0.2,0.191,0.04,0.005,0.004,0,0.029,0.914,0.006,0.509,0.757,0.104,"50"
"2007","37","171","7,826",0.19,4.1,3.9,0.08,0.19,0.289,7.3,0.317,0.575,0.14,0.3,"206.6",46.5,70,"130",61.47,"72,968",0.222,0.189,0.036,0.006,0.007,0.001,0.101,0.843,0.029,0.511,0.688,0.114,"111"
"2008","37","173","11,995",0.207,4.5,4.3,0.07,0.231,0.353,6.7,0.289,0.908,0.142,0.375,"297.0",65.2,92,"189",83.55,"14,274",0.227,0.185,0.013,0.279,0.006,0,0.047,0.636,0.001,0.517,1,0.124,"126"
"2009","37","175","6,787",0.145,3.6,3.7,0.08,0.161,0.24,7.5,0.227,0.813,0.143,0.13,"240.5",32.9,76,"185",34.6,"33,045",0.164,0.285,0.04,0.004,0.005,0,0.032,0.903,0.006,0.516,0.596,0.112,"30"
"2010","37","177","9,761",0.215,4.2,3.9,0.12,0.214,0.31,6.6,0.273,0.33,0.135,0,"599.4",48.6,NA,"73",60.25,"4,115",0.18,0.194,0.357,0.008,0.024,0,0.067,0.533,0.027,0.463,1,0.138,""
"2011","37","179","5,193",0.148,3.3,3.5,0.08,0.168,0.266,8.2,0.187,0.684,0.164,0.296,"220.1",28,57,"115",48.55,"218,568",0.286,0.113,0.116,0.006,0.022,0.001,0.11,0.735,0.028,0.506,0.273,0.086,"45"
"2012","37","181","11,506",0.238,4.5,4.2,0.12,0.218,0.369,5.4,0.326,0.69,0.121,0.489,"799.9",68.3,45,"208",65.07,"44,614",0.241,0.164,0.5,0.007,0.005,0,0.072,0.409,0.011,0.532,0.541,0.145,"90"
"2013","37","183","4,703",0.138,3.2,3.3,0.08,0.151,0.249,7.5,0.183,0.913,0.177,0.383,"442.2",22.5,84,"281",38.53,"998,691",0.25,0.1,0.204,0.008,0.064,0.001,0.1,0.61,0.03,0.513,0.061,0.08,"86"
"2014","37","185","7,537",0.238,4.5,4.1,0.14,0.215,0.377,5.6,0.299,0.394,0.118,0.429,"524.9",48,15,"79",65.51,"20,231",0.189,0.215,0.508,0.055,0.004,0,0.04,0.384,0.015,0.495,1,0.165,"10"
"2015","37","187","6,053",0.244,4.6,4.3,0.1,0.213,0.328,5.3,0.291,0.579,0.111,0.083,"659.5",53.7,39,"143",78.53,"12,570",0.213,0.211,0.48,0.009,0.004,0,0.048,0.453,0.008,0.53,0.678,0.162,"32"
"2016","37","189","5,177",0.185,4.2,4.2,0.06,0.212,0.264,6.5,0.219,0.966,0.177,0.333,"223.6",9,63,"417",41.34,"52,560",0.132,0.142,0.018,0.003,0.011,0,0.035,0.921,0.01,0.5,0.554,0.083,"78"
"2017","37","191","8,483",0.202,4.1,3.9,0.08,0.202,0.347,6.1,0.265,0.485,0.143,0.353,"657.6",52.2,50,"201",49.64,"124,456",0.241,0.145,0.31,0.008,0.014,0.001,0.111,0.544,0.043,0.508,0.464,0.12,"81"
"2018","37","193","8,805",0.192,4.1,3.9,0.08,0.199,0.262,6.8,0.293,0.552,0.134,0.308,"151.5",48.7,38,"160",70.54,"68,838",0.212,0.199,0.043,0.004,0.005,0.001,0.058,0.882,0.016,0.507,0.728,0.118,"58"
"2019","37","195","8,045",0.219,4.3,4.1,0.1,0.218,0.381,6.1,0.313,0.541,0.128,0.371,"519.1",54.9,45,"130",58.17,"81,401",0.237,0.163,0.389,0.006,0.011,0.001,0.101,0.484,0.036,0.526,0.387,0.133,"85"
"2020","37","197","7,750",0.178,4,3.9,0.11,0.196,0.323,8,0.258,0.558,0.145,0.316,"265.2",43.4,32,"66",65.47,"37,792",0.219,0.183,0.032,0.006,0.003,0.002,0.107,0.847,0.022,0.504,0.847,0.106,"37"
"2021","37","199","8,349",0.165,3.8,3.8,0.08,0.185,0.27,7.5,0.247,1,0.141,0.133,"85.1",43.9,80,"182",55.71,"17,614",0.193,0.235,0.01,0.007,0.002,0.003,0.049,0.928,0.013,0.508,1,0.111,"74"
"2023","38","001","",0.118,2.6,2.5,0.06,0.153,0.333,8.5,0.323,0.021,0.195,0.333,"",29.7,424,"42",73.36,"2,384",0.193,0.252,0.008,0.007,0.008,0,0.012,0.949,0.001,0.513,1,0.102,"168"
"2024","38","003","7,084",0.119,2.6,2.5,0.06,0.16,0.328,8.8,0.25,0.602,0.212,0.5,"127.1",19.7,80,"27",40.98,"11,144",0.204,0.202,0.014,0.01,0.012,0.001,0.016,0.934,0.002,0.5,0.396,0.088,"72"
"2025","38","005","19,903",0.249,4.6,4,0.07,0.319,0.354,5.6,0.323,0.34,0.192,0.625,"1,331.4",99,15,"73",69.12,"6,833",0.342,0.122,0.001,0.544,0.004,0,0.022,0.421,0.001,0.485,1,0.141,"59"
"2026","38","007","",0.109,2.4,2.4,NA,0.157,0.297,7.7,0.317,0.263,0.225,0.5,"",NA,0,"0",NA,"901",0.19,0.178,0.001,0.004,0.037,0,0.018,0.937,0.007,0.446,1,0.084,"0"
"2027","38","009","5,357",0.113,2.6,2.6,0.06,0.174,0.302,8.1,0.275,0.549,0.212,0.727,"243.2",17.5,30,"15",54.91,"6,650",0.21,0.213,0.007,0.025,0.005,0,0.02,0.927,0,0.478,1,0.095,"15"
