"","State_FIPS_Code","County_FIPS_Code","A_Wh_Comp","A_Bl_Comp","A_Ot_Comp","A_Hi_Comp","B_Wh_Cancer","B_Bl_Cancer","B_Ot_Cancer","B_Hi_Cancer","C_Wh_Suicide","C_Bl_Suicide","C_Ot_Suicide","C_Hi_Suicide","C_Wh_Cancer","C_Bl_Cancer","C_Ot_Cancer","C_Hi_Cancer","D_Wh_Cancer","D_Bl_Cancer","D_Ot_Cancer","D_Hi_Cancer","D_Wh_HeartDis","D_Bl_HeartDis","D_Ot_HeartDis","D_Hi_HeartDis","D_Wh_Suicide","D_Bl_Suicide","D_Ot_Suicide","D_Hi_Suicide","E_Wh_Cancer","E_Bl_Cancer","E_Ot_Cancer","E_Hi_Cancer","E_Wh_HeartDis","E_Bl_HeartDis","E_Ot_HeartDis","E_Hi_HeartDis","F_Wh_HeartDis","F_Bl_HeartDis","F_Ot_HeartDis","F_Hi_HeartDis","F_Wh_Cancer","F_Bl_Cancer","F_Ot_Cancer","F_Hi_Cancer"
"2446","47","039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,29,NA,NA,NA,38,50,NA,NA,20,22,NA,NA
"2447","47","041",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,11,NA,NA,NA,22,NA,NA,NA,27,NA,NA,NA,32,NA,NA,NA,35,38,NA,NA,19,NA,NA,NA
"2448","47","043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,32,24,NA,NA,28,34,NA,NA,33,31,NA,NA,19,15,NA,NA
"2449","47","045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,15,21,NA,NA,11,NA,NA,NA,32,25,NA,NA,28,22,NA,NA,36,38,NA,NA,17,17,NA,NA
"2450","47","047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,NA,11,31,NA,NA,16,NA,NA,NA,38,30,NA,NA,27,33,NA,NA,40,39,NA,NA,20,18,NA,NA
"2451","47","049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,26,NA,NA,NA,37,NA,NA,NA,21,NA,NA,NA
"2452","47","051",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,31,35,NA,NA,26,32,NA,NA,30,29,NA,NA,22,20,NA,NA
"2453","47","053",36,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,15,13,NA,NA,16,18,NA,NA,19,NA,NA,NA,29,35,NA,NA,30,21,NA,NA,32,31,NA,NA,20,19,NA,NA
"2454","47","055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,14,NA,NA,NA,35,43,NA,NA,29,20,NA,NA,35,35,NA,NA,19,20,NA,NA
"2455","47","057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,14,NA,NA,NA,11,NA,NA,NA,34,NA,NA,NA,23,NA,NA,NA,26,NA,NA,NA,21,NA,NA,NA
"2456","47","059",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,25,NA,NA,NA,34,35,NA,NA,21,15,NA,NA
"2457","47","061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,30,NA,NA,NA,31,NA,NA,NA,21,NA,NA,NA
"2458","47","063",40,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,32,29,NA,NA,22,24,NA,NA,29,32,NA,NA,22,18,NA,NA
"2459","47","065",48,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,16,NA,NA,15,10,NA,NA,11,NA,NA,NA,34,31,NA,NA,25,27,NA,NA,29,30,NA,NA,22,21,NA,NA
"2460","47","067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,36,NA,NA,NA,25,NA,NA,NA,37,NA,NA,NA,17,NA,NA,NA
"2461","47","069",NA,43,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,11,14,NA,NA,16,23,NA,NA,11,NA,NA,NA,32,30,NA,NA,33,25,NA,NA,38,32,NA,NA,21,25,NA,NA
"2462","47","071",33,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,31,13,NA,NA,32,47,NA,NA,34,23,NA,NA,18,16,NA,NA
"2463","47","073",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,11,NA,NA,NA,11,NA,NA,NA,36,NA,NA,NA,24,NA,NA,NA,37,32,NA,NA,19,32,NA,NA
"2464","47","075",NA,54,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,19,11,NA,NA,17,14,NA,NA,NA,NA,NA,NA,34,22,NA,NA,30,31,NA,NA,37,38,NA,NA,21,22,NA,NA
"2465","47","077",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,15,NA,NA,NA,11,NA,NA,NA,30,27,NA,NA,30,31,NA,NA,32,32,NA,NA,19,18,NA,NA
"2466","47","079",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,10,NA,NA,NA,11,NA,NA,NA,11,NA,NA,NA,16,NA,NA,NA,39,37,NA,NA,25,21,NA,NA,35,41,NA,NA,21,21,NA,NA
"2467","47","081",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,14,NA,NA,NA,17,NA,NA,NA,32,NA,NA,NA,23,NA,NA,NA,25,29,NA,NA,21,25,NA,NA
"2468","47","083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,31,NA,NA,NA,31,34,NA,NA,19,21,NA,NA
"2469","47","085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,12,NA,NA,NA,13,NA,NA,NA,35,NA,NA,NA,28,NA,NA,NA,36,31,NA,NA,22,25,NA,NA
"2470","47","087",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,12,NA,NA,NA,33,NA,NA,NA,29,NA,NA,NA,37,NA,NA,NA,20,NA,NA,NA
"2471","47","089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,25,NA,NA,NA,27,18,NA,NA,18,24,NA,NA
"2472","47","091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,11,NA,NA,NA,14,NA,NA,NA,31,NA,NA,NA,27,NA,NA,NA,27,NA,NA,NA,23,NA,NA,NA
"2473","47","093",37,NA,NA,NA,12,NA,NA,NA,17,10,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,12,19,NA,NA,NA,NA,NA,NA,32,24,NA,NA,25,26,NA,NA,27,31,NA,NA,21,24,NA,NA
"2474","47","095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,36,NA,NA,26,39,NA,NA,37,31,NA,NA,19,15,NA,NA
"2475","47","097",43,52,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,17,10,NA,NA,22,17,NA,NA,NA,NA,NA,NA,32,32,NA,NA,31,35,NA,NA,43,44,NA,NA,20,21,NA,NA
"2476","47","099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,12,NA,NA,NA,15,NA,NA,NA,36,NA,NA,NA,24,NA,NA,NA,30,NA,NA,NA,21,NA,NA,NA
"2477","47","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,31,NA,NA,NA,36,NA,NA,NA,22,NA,NA,NA
"2478","47","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,18,NA,NA,NA,15,NA,NA,NA,30,22,NA,NA,29,37,NA,NA,33,34,NA,NA,22,19,NA,NA
"2479","47","105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,24,NA,NA,NA,33,NA,NA,NA,22,NA,NA,NA
"2480","47","107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,26,NA,NA,23,40,NA,NA,30,28,NA,NA,21,21,NA,NA
"2481","47","109",46,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,36,32,NA,NA,27,27,NA,NA,39,31,NA,NA,19,29,NA,NA
"2482","47","111",29,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,37,NA,NA,NA,22,NA,NA,NA,32,NA,NA,NA,20,NA,NA,NA
"2483","47","113",67,50,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,18,18,NA,NA,13,12,NA,NA,NA,NA,NA,NA,34,27,NA,NA,22,30,NA,NA,29,30,NA,NA,21,18,NA,NA
"2484","47","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,21,NA,NA,NA,32,32,NA,NA,21,22,NA,NA
"2485","47","117",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,14,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,12,NA,NA,NA,38,32,NA,NA,21,26,NA,NA,32,39,NA,NA,21,30,NA,NA
"2486","47","119",36,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,15,11,NA,NA,13,20,NA,NA,17,NA,NA,NA,35,31,NA,NA,27,23,NA,NA,29,31,NA,NA,22,19,NA,NA
"2487","47","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,19,NA,NA,NA,12,NA,NA,NA,33,NA,NA,NA,32,NA,NA,NA,32,NA,NA,NA,20,NA,NA,NA
"2488","47","123",27,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,24,NA,NA,NA,29,13,NA,NA,22,29,NA,NA
"2489","47","125",49,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,15,18,NA,NA,16,11,NA,NA,14,14,NA,NA,34,21,NA,NA,23,38,NA,NA,30,30,NA,NA,22,25,NA,NA
"2490","47","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,30,NA,NA,NA,27,30,NA,NA,20,35,NA,NA
"2491","47","129",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,31,NA,NA,NA,31,NA,NA,NA,21,NA,NA,NA
"2492","47","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,30,12,NA,NA,34,38,NA,NA,36,40,NA,NA,21,24,NA,NA
"2493","47","133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,26,NA,NA,NA,34,NA,NA,NA,21,NA,NA,NA
"2494","47","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,11,NA,NA,NA,38,NA,NA,NA,27,NA,NA,NA,34,NA,NA,NA,21,NA,NA,NA
"2495","47","137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,24,NA,NA,NA,47,NA,NA,NA,18,NA,NA,NA
"2496","47","139",52,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,26,NA,NA,NA,35,NA,NA,NA,20,NA,NA,NA
"2497","47","141",41,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,11,NA,NA,NA,16,NA,NA,NA,39,NA,NA,NA,28,NA,NA,NA,31,38,NA,NA,20,38,NA,NA
"2498","47","143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,23,NA,NA,NA,31,37,NA,NA,23,30,NA,NA
"2499","47","145",NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,33,18,NA,NA,24,55,NA,NA,30,33,NA,NA,24,28,NA,NA
"2500","47","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,14,NA,NA,NA,19,NA,NA,NA,11,NA,NA,NA,33,23,NA,NA,25,26,NA,NA,32,34,NA,NA,20,20,NA,NA
"2501","47","149",37,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,15,22,NA,NA,20,NA,NA,NA,11,NA,NA,NA,35,27,NA,NA,27,34,NA,NA,32,30,NA,NA,21,23,NA,NA
"2502","47","151",29,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,30,NA,NA,NA,33,NA,NA,NA,23,NA,NA,NA
"2503","47","153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,25,NA,NA,NA,35,NA,NA,NA,17,NA,NA,NA
"2504","47","155",37,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,30,NA,NA,NA,38,NA,NA,NA,22,NA,NA,NA
"2505","47","157",57,60,NA,52,17,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,14,12,NA,NA,19,18,NA,14,12,NA,NA,NA,32,26,31,14,28,32,21,24,33,33,30,29,21,22,24,29
"2506","47","159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,28,NA,NA,NA,38,43,NA,NA,16,20,NA,NA
"2507","47","161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,14,NA,NA,NA,39,NA,NA,NA,19,NA,NA,NA,38,NA,NA,NA,20,NA,NA,NA
"2508","47","163",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,34,26,NA,NA,23,39,NA,NA,28,30,NA,NA,23,18,NA,NA
"2509","47","165",38,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,16,19,NA,NA,NA,NA,NA,NA,40,44,NA,NA,23,27,NA,NA,31,29,NA,NA,21,23,NA,NA
"2510","47","167",63,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,14,17,NA,NA,21,17,NA,NA,NA,NA,NA,NA,38,24,NA,NA,25,30,NA,NA,35,40,NA,NA,20,18,NA,NA
"2511","47","169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,34,31,NA,NA,27,24,NA,NA,32,24,NA,NA,24,20,NA,NA
"2512","47","171",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,30,NA,NA,NA,34,NA,NA,NA,21,NA,NA,NA
"2513","47","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,35,NA,NA,NA,29,NA,NA,NA,34,NA,NA,NA,22,NA,NA,NA
"2514","47","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,19,NA,NA,NA,13,NA,NA,NA,27,NA,NA,NA,29,NA,NA,NA,35,NA,NA,NA,25,NA,NA,NA
"2515","47","177",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,32,NA,NA,NA,31,25,NA,NA,19,20,NA,NA
"2516","47","179",50,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,25,41,NA,NA,33,31,NA,NA,20,17,NA,NA
"2517","47","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,16,NA,NA,NA,12,NA,NA,NA,35,NA,NA,NA,32,NA,NA,NA,38,33,NA,NA,20,17,NA,NA
"2518","47","183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,24,NA,NA,NA,32,28,NA,NA,18,20,NA,NA
"2519","47","185",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,14,NA,NA,NA,12,NA,NA,NA,34,NA,NA,NA,26,NA,NA,NA,32,18,NA,NA,20,24,NA,NA
"2520","47","187",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,17,NA,NA,NA,10,NA,NA,NA,37,24,NA,NA,25,32,NA,NA,30,24,NA,NA,22,26,NA,NA
"2521","47","189",32,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,38,26,NA,NA,26,32,NA,NA,30,33,NA,NA,21,21,NA,NA
"2522","48","001",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,26,25,NA,24,NA,10,NA,NA,12,NA,NA,NA,41,51,NA,58,19,19,NA,NA,26,29,NA,17,23,22,NA,34
"2523","48","003",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,11,NA,NA,NA,17,NA,NA,NA,35,NA,NA,17,28,NA,NA,26,34,NA,NA,38,19,NA,NA,22
"2524","48","005",33,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,12,18,NA,15,18,11,NA,10,NA,NA,NA,10,32,29,NA,23,25,23,NA,31,31,32,NA,43,20,20,NA,NA
"2525","48","007",58,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,29,21,NA,NA,17,28,33,NA,31,27,24,NA,23
"2526","48","009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,32,NA,NA,NA,33,NA,NA,NA,22,NA,NA,NA
"2527","48","011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,27,NA,NA,NA,27,NA,NA,NA,21,NA,NA,NA
"2528","48","013",40,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,19,NA,NA,NA,NA,12,NA,NA,NA,32,NA,NA,30,23,NA,NA,20,31,NA,NA,28,21,NA,NA,25
"2529","48","015",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,20,29,NA,15,NA,13,NA,NA,NA,NA,NA,NA,37,34,NA,NA,28,36,NA,NA,43,47,NA,28,18,19,NA,14
"2530","48","017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,24,31,NA,NA,24,33,NA,NA,35,20,NA,NA,17
"2531","48","019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,13,NA,NA,NA,11,NA,NA,NA,20,NA,NA,NA,39,NA,NA,26,21,NA,NA,11,33,NA,NA,41,24,NA,NA,27
"2532","48","021",NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,13,NA,NA,NA,NA,15,NA,NA,17,NA,NA,NA,NA,14,NA,NA,NA,35,27,NA,22,23,25,NA,28,30,35,NA,28,22,18,NA,21
"2533","48","023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,30,NA,NA,NA,36,NA,NA,NA,20,NA,NA,NA
"2534","48","025",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,29,16,NA,NA,14,14,NA,NA,NA,28,NA,NA,25,25,NA,NA,25,32,NA,NA,31,18,NA,NA,14
"2535","48","027",40,57,NA,43,NA,NA,NA,NA,14,NA,NA,19,NA,NA,NA,NA,19,20,NA,11,11,17,NA,NA,12,NA,NA,NA,36,26,NA,40,25,30,NA,19,33,29,31,29,22,25,26,18
"2536","48","029",46,56,NA,45,18,NA,NA,18,14,NA,NA,14,NA,NA,NA,NA,13,15,18,12,12,12,NA,11,NA,NA,18,NA,31,29,45,28,22,28,16,21,32,34,25,33,20,23,30,19
"2537","48","031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,35,NA,NA,NA,26,NA,NA,NA,26,NA,NA,17,20,NA,NA,21
"2538","48","033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,33,NA,NA,NA
"2539","48","035",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,33,NA,NA,NA,36,36,NA,31,20,25,NA,17
"2540","48","037",41,38,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,12,NA,NA,NA,18,13,NA,NA,16,15,NA,NA,16,NA,NA,NA,34,32,NA,NA,29,28,NA,NA,31,31,NA,NA,21,23,NA,NA
"2541","48","039",41,NA,NA,44,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,12,18,NA,NA,14,13,21,NA,NA,12,NA,NA,12,33,31,NA,24,23,28,NA,21,29,31,NA,28,23,26,NA,19
"2542","48","041",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,22,NA,17,NA,NA,NA,NA,NA,NA,39,40,NA,32,20,25,NA,18,33,25,NA,29,18,24,NA,20
"2543","48","043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,35,NA,NA,42,16,NA,NA,12,27,NA,NA,25,18,NA,NA,21
"2544","48","045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,23,NA,NA,NA,32,NA,NA,NA,23,NA,NA,NA
"2545","48","047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,24,26,NA,NA,27,46,NA,NA,47,17,NA,NA,16
"2546","48","049",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,15,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,35,20,NA,NA,NA,27,44,NA,22,21,29,NA,18
"2547","48","051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,10,NA,NA,NA,16,NA,NA,NA,33,38,NA,NA,26,22,NA,NA,34,34,NA,33,24,21,NA,26
"2548","48","053",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,11,NA,NA,NA,11,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,32,20,NA,NA,32,29,NA,NA,31,23,NA,NA,28
